Mes,A¤o,Estado Origen,Estado Destino,Ciudad Origen,Ciudad Destino,Compa¤ia Transportadora,Tipo de Transporte,Tipo de combustible usado,Tipo de Movimiento,Costo(Pesos),Carga Maxima(TON),Rendimiento por litro,Costo del diesel,Tiempo en Transito,,
Octubre,2015,DG,GT,GOMEZ PALACIO,CELAYA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,12300,3.5,,,11,,
Octubre,2015,DG,GT,GOMEZ PALACIO,SILAO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,10500,3.5,,,9.5,,
Octubre,2015,DG,GT,GOMEZ PALACIO,LEON,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,10500,3.5,,,9,,
Octubre,2015,DG,GT,GOMEZ PALACIO,GUANAJUATO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,11250,3.5,,,10,,
Octubre,2015,DG,JC,GOMEZ PALACIO,GUADALAJARA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,12300,3.5,,,10,,
Octubre,2015,DG,ZS,GOMEZ PALACIO,ZACATECAS,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,8250,3.5,,,5.5,,
Octubre,2015,DG,ZS,GOMEZ PALACIO,ZACATECAS,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,7500,3.5,,,5.5,,
Octubre,2015,DG,SP,GOMEZ PALACIO,SAN LUIS POTOSI,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,10500,3.5,,,8,,
Octubre,2015,DG,CO,GOMEZ PALACIO,RAMOS ARIZPE,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,6750,3.5,,,4.5,,
Octubre,2015,DG,NL,GOMEZ PALACIO,MONTERREY,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,4500,3.5,,,5,,
Octubre,2015,DG,TM,GOMEZ PALACIO,REYNOSA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,9750,3.5,,,8.5,,
Octubre,2015,DG,TM,GOMEZ PALACIO,MATAMOROS,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,10500,3.5,,,10,,
Octubre,2015,DG,TM,GOMEZ PALACIO,NUEVO LAREDO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,10500,3.5,,,8,,
Octubre,2015,NL,MS,MONTERREY,CUERNAVACA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,12750,3.5,,,14,,
Octubre,2015,NL,DF,MONTERREY,CIUDAD DE MEXICO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,12000,3.5,,,13,,
Octubre,2015,NL,TL,MONTERREY,TLAXCALA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,12750,3.5,,,14.5,,
Octubre,2015,NL,QO,MONTERREY,QUERETARO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,9000,3.5,,,10,,
Octubre,2015,NL,GT,MONTERREY,CELAYA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,9000,3.5,,,11,,
Octubre,2015,NL,GT,MONTERREY,SILAO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,9000,3.5,,,12,,
Octubre,2015,NL,GT,MONTERREY,LEON,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,8700,3.5,,,10,,
Octubre,2015,NL,GT,MONTERREY,GUANAJUATO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,8700,3.5,,,10,,
Octubre,2015,NL,JC,MONTERREY,GUADALAJARA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,10500,3.5,,,12,,
Octubre,2015,NL,ZS,MONTERREY,ZACATECAS,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,6750,3.5,,,6.5,,
Octubre,2015,NL,ZS,MONTERREY,ZACATECAS,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,6300,3.5,,,6.5,,
Octubre,2015,NL,SP,MONTERREY,SAN LUIS POTOSI,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,6750,3.5,,,7,,
Octubre,2015,NL,CO,MONTERREY,RAMOS ARIZPE,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,2250,3.5,,,1.5,,
Octubre,2015,NL,DG,MONTERREY,GOMEZ PALACIO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,5250,3.5,,,4,,
Octubre,2015,NL,TM,MONTERREY,REYNOSA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,3750,3.5,,,3,,
Octubre,2015,NL,TM,MONTERREY,MATAMOROS,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,4500,3.5,,,4.5,,
Octubre,2015,NL,TM,MONTERREY,NUEVO LAREDO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,4500,3.5,,,3.2,,
Octubre,2015,TM,MS,REYNOSA,CUERNAVACA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,18000,3.5,,,17,,
Octubre,2015,TM,DF,REYNOSA,CIUDAD DE MEXICO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,18000,3.5,,,16,,
Octubre,2015,TM,TL,REYNOSA,TLAXCALA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,16500,3.5,,,17,,
Octubre,2015,TM,QO,REYNOSA,QUERETARO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,15000,3.5,,,14,,
Octubre,2015,TM,GT,REYNOSA,CELAYA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,15000,3.5,,,14,,
Octubre,2015,TM,GT,REYNOSA,SILAO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,14250,3.5,,,12.5,,
Octubre,2015,TM,GT,REYNOSA,LEON,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,15000,3.5,,,12.5,,
Octubre,2015,TM,GT,REYNOSA,GUANAJUATO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,15000,3.5,,,12.5,,
Octubre,2015,TM,JC,REYNOSA,GUADALAJARA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,16500,3.5,,,15,,
Octubre,2015,TM,ZS,REYNOSA,ZACATECAS,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,12750,3.5,,,9.5,,
Octubre,2015,TM,ZS,REYNOSA,ZACATECAS,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,12750,3.5,,,9.5,,
Octubre,2015,TM,SP,REYNOSA,SAN LUIS POTOSI,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,12000,3.5,,,10,,
Octubre,2015,TM,CO,REYNOSA,RAMOS ARIZPE,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,8250,3.5,,,4,,
Octubre,2015,TM,DG,REYNOSA,GOMEZ PALACIO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,12000,3.5,,,8.5,,
Octubre,2015,TM,NL,REYNOSA,MONTERREY,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,7500,3.5,,,3,,
Octubre,2015,TM,TM,REYNOSA,MATAMOROS,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,6000,3.5,,,1.5,,
Octubre,2015,TM,TM,REYNOSA,NUEVO LAREDO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,8250,3.5,,,4,,
Octubre,2015,TM,MS,MATAMOROS,CUERNAVACA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,21000,3.5,,,16,,
Octubre,2015,TM,DF,MATAMOROS,CIUDAD DE MEXICO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,20250,3.5,,,15,,
Octubre,2015,TM,TL,MATAMOROS,TLAXCALA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,18000,3.5,,,14,,
Octubre,2015,TM,QO,MATAMOROS,QUERETARO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,18000,3.5,,,14,,
Octubre,2015,TM,GT,MATAMOROS,CELAYA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,18000,3.5,,,12.5,,
Octubre,2015,TM,GT,MATAMOROS,SILAO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,18000,3.5,,,11.5,,
Octubre,2015,TM,GT,MATAMOROS,LEON,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,18000,3.5,,,12.5,,
Octubre,2015,TM,GT,MATAMOROS,GUANAJUATO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,16500,3.5,,,12.5,,
Octubre,2015,TM,JC,MATAMOROS,GUADALAJARA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,18750,3.5,,,14,,
Octubre,2015,TM,ZS,MATAMOROS,ZACATECAS,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,18000,3.5,,,11,,
Octubre,2015,TM,ZS,MATAMOROS,ZACATECAS,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,16500,3.5,,,11,,
Octubre,2015,TM,SP,MATAMOROS,SAN LUIS POTOSI,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,14250,3.5,,,9,,
Octubre,2015,TM,CO,MATAMOROS,RAMOS ARIZPE,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,12000,3.5,,,5,,
Octubre,2015,TM,DG,MATAMOROS,GOMEZ PALACIO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,15000,3.5,,,10,,
Octubre,2015,TM,NL,MATAMOROS,MONTERREY,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,10500,3.5,,,4.5,,
Octubre,2015,TM,TM,MATAMOROS,REYNOSA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,8250,3.5,,,1.5,,
Octubre,2015,TM,TM,MATAMOROS,NUEVO LAREDO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,10500,3.5,,,5,,
Octubre,2015,TM,MS,NUEVO LAREDO,CUERNAVACA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,19500,3.5,,,17,,
Octubre,2015,TM,DF,NUEVO LAREDO,CIUDAD DE MEXICO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,18750,3.5,,,16,,
Octubre,2015,TM,TL,NUEVO LAREDO,TLAXCALA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,19500,3.5,,,17,,
Octubre,2015,TM,QO,NUEVO LAREDO,QUERETARO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,16500,3.5,,,14,,
Octubre,2015,TM,GT,NUEVO LAREDO,CELAYA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,16500,3.5,,,13.7,,
Octubre,2015,TM,GT,NUEVO LAREDO,SILAO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,16500,3.5,,,12.5,,
Octubre,2015,TM,GT,NUEVO LAREDO,LEON,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,18000,3.5,,,13.5,,
Octubre,2015,TM,GT,NUEVO LAREDO,GUANAJUATO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,18000,3.5,,,4,,
Octubre,2015,TM,JC,NUEVO LAREDO,GUADALAJARA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,18000,3.5,,,15,,
Octubre,2015,TM,ZS,NUEVO LAREDO,ZACATECAS,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,12900,3.5,,,9.5,,
Octubre,2015,TM,ZS,NUEVO LAREDO,ZACATECAS,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,12900,3.5,,,9.5,,
Octubre,2015,TM,SP,NUEVO LAREDO,SAN LUIS POTOSI,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,13500,3.5,,,10,,
Octubre,2015,TM,CO,NUEVO LAREDO,RAMOS ARIZPE,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,9000,3.5,,,4,,
Octubre,2015,TM,DG,NUEVO LAREDO,GOMEZ PALACIO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,12000,3.5,,,5,,
Octubre,2015,TM,NL,NUEVO LAREDO,MONTERREY,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,9000,3.5,,,3.2,,
Octubre,2015,TM,TM,NUEVO LAREDO,REYNOSA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,9000,3.5,,,4,,
Octubre,2015,TM,TM,NUEVO LAREDO,MATAMOROS,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,9000,3.5,,,5,,
Octubre,2015,MS,DF,CUERNAVACA,CIUDAD DE MEXICO,CARRIER 2,3.5 TON,,Sencillo,3000,3.5,,,2,,
Octubre,2015,MS,TL,CUERNAVACA,TLAXCALA,CARRIER 2,3.5 TON,,Sencillo,4500,3.5,,,2.6,,
Octubre,2015,MS,QO,CUERNAVACA,QUERETARO,CARRIER 2,3.5 TON,,Sencillo,3818,3.5,,,4.5,,
Octubre,2015,MS,GT,CUERNAVACA,CELAYA,CARRIER 2,3.5 TON,,Sencillo,6136,3.5,,,5,,
Octubre,2015,MS,GT,CUERNAVACA,SILAO,CARRIER 2,3.5 TON,,Sencillo,7500,3.5,,,7,,
Octubre,2015,MS,GT,CUERNAVACA,LEON,CARRIER 2,3.5 TON,,Sencillo,7705,3.5,,,7,,
Octubre,2015,MS,GT,CUERNAVACA,GUANAJUATO,CARRIER 2,3.5 TON,,Sencillo,7364,3.5,,,6.5,,
Octubre,2015,MS,JC,CUERNAVACA,GUADALAJARA,CARRIER 2,3.5 TON,,Sencillo,9545,3.5,,,8.5,,
Octubre,2015,MS,ZS,CUERNAVACA,ZACATECAS,CARRIER 2,3.5 TON,,Sencillo,10227,3.5,,,10,,
Octubre,2015,MS,ZS,CUERNAVACA,ZACATECAS,CARRIER 2,3.5 TON,,Sencillo,10909,3.5,,,10,,
Octubre,2015,MS,SP,CUERNAVACA,SAN LUIS POTOSI,CARRIER 2,3.5 TON,,Sencillo,8864,3.5,,,7,,
Octubre,2015,MS,CO,CUERNAVACA,RAMOS ARIZPE,CARRIER 2,3.5 TON,,Sencillo,12545,3.5,,,13,,
Octubre,2015,MS,CO,CUERNAVACA,TORREON,CARRIER 2,3.5 TON,,Sencillo,15000,3.5,,,15,,
Octubre,2015,MS,NL,CUERNAVACA,MONTERREY,CARRIER 2,3.5 TON,,Sencillo,14318,3.5,,,14,,
Octubre,2015,MS,TM,CUERNAVACA,REYNOSA,CARRIER 2,3.5 TON,,Sencillo,16364,3.5,,,17,,
Octubre,2015,MS,TM,CUERNAVACA,MATAMOROS,CARRIER 2,3.5 TON,,Sencillo,16364,3.5,,,16,,
Octubre,2015,MS,TM,CUERNAVACA,NUEVO LAREDO,CARRIER 2,3.5 TON,,Sencillo,17727,3.5,,,17,,
Octubre,2015,DF,MS,CIUDAD DE MEXICO,CUERNAVACA,CARRIER 2,3.5 TON,,Sencillo,3000,3.5,,,2,,
Octubre,2015,DF,TL,CIUDAD DE MEXICO,TLAXCALA,CARRIER 2,3.5 TON,,Sencillo,3409,3.5,,,2,,
Octubre,2015,DF,QO,CIUDAD DE MEXICO,QUERETARO,CARRIER 2,3.5 TON,,Sencillo,3409,3.5,,,3,,
Octubre,2015,DF,GT,CIUDAD DE MEXICO,CELAYA,CARRIER 2,3.5 TON,,Sencillo,5727,3.5,,,4,,
Octubre,2015,DF,GT,CIUDAD DE MEXICO,SILAO,CARRIER 2,3.5 TON,,Sencillo,6136,3.5,,,5,,
Octubre,2015,DF,GT,CIUDAD DE MEXICO,LEON,CARRIER 2,3.5 TON,,Sencillo,7500,3.5,,,5.5,,
Octubre,2015,DF,GT,CIUDAD DE MEXICO,GUANAJUATO,CARRIER 2,3.5 TON,,Sencillo,7091,3.5,,,5,,
Octubre,2015,DF,JC,CIUDAD DE MEXICO,GUADALAJARA,CARRIER 2,3.5 TON,,Sencillo,8455,3.5,,,8,,
Octubre,2015,DF,ZS,CIUDAD DE MEXICO,ZACATECAS,CARRIER 2,3.5 TON,,Sencillo,8864,3.5,,,9,,
Octubre,2015,DF,ZS,CIUDAD DE MEXICO,ZACATECAS,CARRIER 2,3.5 TON,,Sencillo,9545,3.5,,,9,,
Octubre,2015,DF,SP,CIUDAD DE MEXICO,SAN LUIS POTOSI,CARRIER 2,3.5 TON,,Sencillo,6955,3.5,,,6,,
Octubre,2015,DF,CO,CIUDAD DE MEXICO,RAMOS ARIZPE,CARRIER 2,3.5 TON,,Sencillo,11591,3.5,,,12,,
Octubre,2015,DF,CO,CIUDAD DE MEXICO,TORREON,CARRIER 2,3.5 TON,,Sencillo,15000,3.5,,,12,,
Octubre,2015,DF,NL,CIUDAD DE MEXICO,MONTERREY,CARRIER 2,3.5 TON,,Sencillo,12955,3.5,,,13,,
Octubre,2015,DF,TM,CIUDAD DE MEXICO,REYNOSA,CARRIER 2,3.5 TON,,Sencillo,15682,3.5,,,16,,
Octubre,2015,DF,TM,CIUDAD DE MEXICO,MATAMOROS,CARRIER 2,3.5 TON,,Sencillo,15682,3.5,,,15,,
Octubre,2015,DF,TM,CIUDAD DE MEXICO,NUEVO LAREDO,CARRIER 2,3.5 TON,,Sencillo,16364,3.5,,,16,,
Octubre,2015,TL,MS,TLAXCALA,CUERNAVACA,CARRIER 2,3.5 TON,,Sencillo,3000,3.5,,,2.5,,
Octubre,2015,TL,DF,TLAXCALA,CIUDAD DE MEXICO,CARRIER 2,3.5 TON,,Sencillo,4091,3.5,,,2,,
Octubre,2015,TL,QO,TLAXCALA,QUERETARO,CARRIER 2,3.5 TON,,Sencillo,4091,3.5,,,4.5,,
Octubre,2015,TL,GT,TLAXCALA,CELAYA,CARRIER 2,3.5 TON,,Sencillo,4773,3.5,,,5.3,,
Octubre,2015,TL,GT,TLAXCALA,SILAO,CARRIER 2,3.5 TON,,Sencillo,8182,3.5,,,6.5,,
Octubre,2015,TL,GT,TLAXCALA,LEON,CARRIER 2,3.5 TON,,Sencillo,8182,3.5,,,7.5,,
Octubre,2015,TL,GT,TLAXCALA,GUANAJUATO,CARRIER 2,3.5 TON,,Sencillo,8455,3.5,,,7,,
Octubre,2015,TL,JC,TLAXCALA,GUADALAJARA,CARRIER 2,3.5 TON,,Sencillo,9545,3.5,,,9,,
Octubre,2015,TL,ZS,TLAXCALA,ZACATECAS,CARRIER 2,3.5 TON,,Sencillo,10227,3.5,,,11,,
Octubre,2015,TL,ZS,TLAXCALA,ZACATECAS,CARRIER 2,3.5 TON,,Sencillo,10909,3.5,,,11,,
Octubre,2015,TL,SP,TLAXCALA,SAN LUIS POTOSI,CARRIER 2,3.5 TON,,Sencillo,8182,3.5,,,7.3,,
Octubre,2015,TL,CO,TLAXCALA,RAMOS ARIZPE,CARRIER 2,3.5 TON,,Sencillo,12545,3.5,,,14,,
Octubre,2015,TL,CO,TLAXCALA,TORREON,CARRIER 2,3.5 TON,,Sencillo,16364,3.5,,,16,,
Octubre,2015,TL,NL,TLAXCALA,MONTERREY,CARRIER 2,3.5 TON,,Sencillo,13309,3.5,,,14.3,,
Octubre,2015,TL,TM,TLAXCALA,REYNOSA,CARRIER 2,3.5 TON,,Sencillo,12955,3.5,,,14,,
Octubre,2015,TL,TM,TLAXCALA,MATAMOROS,CARRIER 2,3.5 TON,,Sencillo,12955,3.5,,,14,,
Octubre,2015,TL,TM,TLAXCALA,NUEVO LAREDO,CARRIER 2,3.5 TON,,Sencillo,17727,3.5,,,18,,
Octubre,2015,QO,MS,QUERETARO,CUERNAVACA,CARRIER 2,3.5 TON,,Sencillo,4773,3.5,,,4.5,,
Octubre,2015,QO,DF,QUERETARO,CIUDAD DE MEXICO,CARRIER 2,3.5 TON,,Sencillo,4091,3.5,,,4,,
Octubre,2015,QO,TL,QUERETARO,TLAXCALA,CARRIER 2,3.5 TON,,Sencillo,4091,3.5,,,5,,
Octubre,2015,QO,GT,QUERETARO,CELAYA,CARRIER 2,3.5 TON,,Sencillo,1091,3.5,,,2,,
Octubre,2015,QO,GT,QUERETARO,SILAO,CARRIER 2,3.5 TON,,Sencillo,2045,3.5,,,3,,
Octubre,2015,QO,GT,QUERETARO,LEON,CARRIER 2,3.5 TON,,Sencillo,2455,3.5,,,2.5,,
Octubre,2015,QO,GT,QUERETARO,GUANAJUATO,CARRIER 2,3.5 TON,,Sencillo,2045,3.5,,,2,,
Octubre,2015,QO,JC,QUERETARO,GUADALAJARA,CARRIER 2,3.5 TON,,Sencillo,4773,3.5,,,7,,
Octubre,2015,QO,ZS,QUERETARO,ZACATECAS,CARRIER 2,3.5 TON,,Sencillo,5455,3.5,,,6,,
Octubre,2015,QO,ZS,QUERETARO,ZACATECAS,CARRIER 2,3.5 TON,,Sencillo,6136,3.5,,,6,,
Octubre,2015,QO,SP,QUERETARO,SAN LUIS POTOSI,CARRIER 2,3.5 TON,,Sencillo,3409,3.5,,,2.5,,
Octubre,2015,QO,CO,QUERETARO,RAMOS ARIZPE,CARRIER 2,3.5 TON,,Sencillo,7500,3.5,,,10,,
Octubre,2015,QO,CO,QUERETARO,TORREON,CARRIER 2,3.5 TON,,Sencillo,9545,3.5,,,9,,
Octubre,2015,QO,NL,QUERETARO,MONTERREY,CARRIER 2,3.5 TON,,Sencillo,8864,3.5,,,11,,
Octubre,2015,QO,TM,QUERETARO,REYNOSA,CARRIER 2,3.5 TON,,Sencillo,9545,3.5,,,14,,
Octubre,2015,QO,TM,QUERETARO,MATAMOROS,CARRIER 2,3.5 TON,,Sencillo,9818,3.5,,,14,,
Octubre,2015,QO,TM,QUERETARO,NUEVO LAREDO,CARRIER 2,3.5 TON,,Sencillo,10909,3.5,,,14,,
Octubre,2015,GT,MS,CELAYA,CUERNAVACA,CARRIER 2,3.5 TON,,Sencillo,4773,3.5,,,5,,
Octubre,2015,GT,DF,CELAYA,CIUDAD DE MEXICO,CARRIER 2,3.5 TON,,Sencillo,4773,3.5,,,4,,
Octubre,2015,GT,TL,CELAYA,TLAXCALA,CARRIER 2,3.5 TON,,Sencillo,5182,3.5,,,5.3,,
Octubre,2015,GT,QO,CELAYA,QUERETARO,CARRIER 2,3.5 TON,,Sencillo,1636,3.5,,,1,,
Octubre,2015,GT,GT,CELAYA,SILAO,CARRIER 2,3.5 TON,,Sencillo,2182,3.5,,,1.5,,
Octubre,2015,GT,GT,CELAYA,LEON,CARRIER 2,3.5 TON,,Sencillo,2727,3.5,,,2,,
Octubre,2015,GT,GT,CELAYA,GUANAJUATO,CARRIER 2,3.5 TON,,Sencillo,2318,3.5,,,1.5,,
Octubre,2015,GT,JC,CELAYA,GUADALAJARA,CARRIER 2,3.5 TON,,Sencillo,4773,3.5,,,4.5,,
Octubre,2015,GT,ZS,CELAYA,ZACATECAS,CARRIER 2,3.5 TON,,Sencillo,5250,3.5,,,5.5,,
Octubre,2015,GT,ZS,CELAYA,ZACATECAS,CARRIER 2,3.5 TON,,Sencillo,6136,3.5,,,5.5,,
Octubre,2015,GT,SP,CELAYA,SAN LUIS POTOSI,CARRIER 2,3.5 TON,,Sencillo,4364,3.5,,,3.6,,
Octubre,2015,GT,CO,CELAYA,RAMOS ARIZPE,CARRIER 2,3.5 TON,,Sencillo,8864,3.5,,,10,,
Octubre,2015,GT,CO,CELAYA,TORREON,CARRIER 2,3.5 TON,,Sencillo,9818,3.5,,,11,,
Octubre,2015,GT,NL,CELAYA,MONTERREY,CARRIER 2,3.5 TON,,Sencillo,10227,3.5,,,11,,
Octubre,2015,GT,TM,CELAYA,REYNOSA,CARRIER 2,3.5 TON,,Sencillo,11182,3.5,,,14,,
Octubre,2015,GT,TM,CELAYA,MATAMOROS,CARRIER 2,3.5 TON,,Sencillo,11182,3.5,,,12.5,,
Octubre,2015,GT,TM,CELAYA,NUEVO LAREDO,CARRIER 2,3.5 TON,,Sencillo,12273,3.5,,,13.7,,
Octubre,2015,GT,MS,SILAO,CUERNAVACA,CARRIER 2,3.5 TON,,Sencillo,3409,3.5,,,7,,
Octubre,2015,GT,DF,SILAO,CIUDAD DE MEXICO,CARRIER 2,3.5 TON,,Sencillo,6136,3.5,,,5,,
Octubre,2015,GT,TL,SILAO,TLAXCALA,CARRIER 2,3.5 TON,,Sencillo,6545,3.5,,,6.5,,
Octubre,2015,GT,QO,SILAO,QUERETARO,CARRIER 2,3.5 TON,,Sencillo,2045,3.5,,,2.5,,
Octubre,2015,GT,GT,SILAO,CELAYA,CARRIER 2,3.5 TON,,Sencillo,2455,3.5,,,1.5,,
Octubre,2015,GT,GT,SILAO,LEON,CARRIER 2,3.5 TON,,Sencillo,1636,3.5,,,1.5,,
Octubre,2015,GT,GT,SILAO,GUANAJUATO,CARRIER 2,3.5 TON,,Sencillo,1636,3.5,,,1,,
Octubre,2015,GT,JC,SILAO,GUADALAJARA,CARRIER 2,3.5 TON,,Sencillo,4773,3.5,,,3.7,,
Octubre,2015,GT,ZS,SILAO,ZACATECAS,CARRIER 2,3.5 TON,,Sencillo,5455,3.5,,,4,,
Octubre,2015,GT,ZS,SILAO,ZACATECAS,CARRIER 2,3.5 TON,,Sencillo,5455,3.5,,,4,,
Octubre,2015,GT,SP,SILAO,SAN LUIS POTOSI,CARRIER 2,3.5 TON,,Sencillo,4091,3.5,,,2.3,,
Octubre,2015,GT,CO,SILAO,RAMOS ARIZPE,CARRIER 2,3.5 TON,,Sencillo,8864,3.5,,,8.6,,
Octubre,2015,GT,CO,SILAO,TORREON,CARRIER 2,3.5 TON,,Sencillo,8864,3.5,,,10,,
Octubre,2015,GT,NL,SILAO,MONTERREY,CARRIER 2,3.5 TON,,Sencillo,9273,3.5,,,12,,
Octubre,2015,GT,TM,SILAO,REYNOSA,CARRIER 2,3.5 TON,,Sencillo,10227,3.5,,,12.5,,
Octubre,2015,GT,TM,SILAO,MATAMOROS,CARRIER 2,3.5 TON,,Sencillo,10227,3.5,,,11.5,,
Octubre,2015,GT,TM,SILAO,NUEVO LAREDO,CARRIER 2,3.5 TON,,Sencillo,11591,3.5,,,12.5,,
Octubre,2015,GT,MS,LEON,CUERNAVACA,CARRIER 2,3.5 TON,,Sencillo,7091,3.5,,,7,,
Octubre,2015,GT,DF,LEON,CIUDAD DE MEXICO,CARRIER 2,3.5 TON,,Sencillo,7227,3.5,,,5.5,,
Octubre,2015,GT,TL,LEON,TLAXCALA,CARRIER 2,3.5 TON,,Sencillo,7500,3.5,,,7.5,,
Octubre,2015,GT,QO,LEON,QUERETARO,CARRIER 2,3.5 TON,,Sencillo,2727,3.5,,,2.5,,
Octubre,2015,GT,GT,LEON,CELAYA,CARRIER 2,3.5 TON,,Sencillo,3409,3.5,,,2,,
Octubre,2015,GT,GT,LEON,SILAO,CARRIER 2,3.5 TON,,Sencillo,2045,3.5,,,1,,
